Geographic Area Name (NAME),"Area (Land, in square meters) (AREALAND)","Area (Water, in square meters) (AREAWATR)","Area (Land, in square miles) (AREALAND_SQMI)","Area (Water, in square miles) (AREAWATR_SQMI)",Latitude,Longitude
Census Tract 5045.10; Santa Clara County; California,"1,709,035",0,0.66,0,37.4209203,−121.9012805
Census Tract 5046.01; Santa Clara County; California,"18,928,786","8,860,135",7.308,3.421,37.4428194,−122.0860254
Census Tract 5046.02; Santa Clara County; California,"58,172,196","5,655,714",22.46,2.184,37.4495304,−121.9940964
Census Tract 5047; Santa Clara County; California,"6,713,013",0,2.592,0,37.41628,−122.0504740
Census Tract 5048.02; Santa Clara County; California,"1,830,759",0,0.707,0,37.4003903,−121.9911751
Census Tract 5048.05; Santa Clara County; California,"1,432,608",0,0.553,0,37.4031701,−122.0033067
Census Tract 5048.06; Santa Clara County; California,"828,222",0,0.32,0,37.3959386,−122.0017169
Census Tract 5048.07; Santa Clara County; California,"948,372",0,0.366,0,37.40117,−122.0157372
Census Tract 5048.08; Santa Clara County; California,"504,594",0,0.195,0,37.4010219,−122.0265400
Census Tract 5049.02; Santa Clara County; California,"816,089",0,0.315,0,37.39557,−121.9540658
Census Tract 5049.03; Santa Clara County; California,"593,373",0,0.229,0,37.3973289,−121.9464072
Census Tract 5050.06; Santa Clara County; California,"14,249,042",0,5.502,0,37.3935811,−121.9211348
Census Tract 5050.07; Santa Clara County; California,"3,048,683",0,1.177,0,37.3851644,−121.9480780
Census Tract 5050.10; Santa Clara County; California,"7,795,130",0,3.01,0,37.3997725,−121.9732045
Census Tract 5050.11; Santa Clara County; California,"1,154,015",0,0.446,0,37.403787,−121.9576916
Census Tract 5050.12; Santa Clara County; California,"1,062,823",0,0.41,0,37.4043782,−121.9465958
Census Tract 5050.13; Santa Clara County; California,"607,159",0,0.234,0,37.4073881,−121.9391312
Census Tract 5050.14; Santa Clara County; California,"1,127,742",0,0.435,0,37.4137914,−121.9573012
Census Tract 5050.15; Santa Clara County; California,"2,260,681",0,0.873,0,37.4161406,−121.9408683
Census Tract 5051; Santa Clara County; California,"6,966,454",0,2.69,0,37.362814,−121.9239928
Census Tract 5052.02; Santa Clara County; California,"9,163,626",0,3.538,0,37.3702943,−121.9606672
Census Tract 5052.03; Santa Clara County; California,"1,435,925",0,0.554,0,37.3467177,−121.9327888
Census Tract 5053.01; Santa Clara County; California,"905,198",0,0.349,0,37.3678315,−121.9845986
Census Tract 5053.02; Santa Clara County; California,"1,438,914",0,0.556,0,37.3606844,−121.9724091
Census Tract 5053.03; Santa Clara County; California,"1,084,810",0,0.419,0,37.3583023,−121.9639619
Census Tract 5053.04; Santa Clara County; California,"1,022,409",0,0.395,0,37.3596272,−121.9815400
Census Tract 5053.05; Santa Clara County; California,"1,528,585",0,0.59,0,37.3590161,−121.9905860
Census Tract 5054.01; Santa Clara County; California,"1,169,115",0,0.451,0,37.3490022,−121.9872253
Census Tract 5054.02; Santa Clara County; California,"1,064,750",0,0.411,0,37.3461125,−121.9734997
Census Tract 5054.03; Santa Clara County; California,"1,394,180",0,0.538,0,37.3418351,−121.9862214
Census Tract 5055; Santa Clara County; California,"1,364,061",0,0.527,0,37.3471628,−121.9621405
Census Tract 5056; Santa Clara County; California,"1,036,372",0,0.4,0,37.3512545,−121.9455635
Census Tract 5057; Santa Clara County; California,"1,615,785",0,0.624,0,37.3430271,−121.9443826
Census Tract 5058; Santa Clara County; California,"1,686,990",0,0.651,0,37.3315973,−121.9439802
Census Tract 5059.01; Santa Clara County; California,"1,269,396",0,0.49,0,37.3273218,−121.9595385
Census Tract 5059.02; Santa Clara County; California,"882,189",0,0.341,0,37.3344951,−121.9536944
Census Tract 5060; Santa Clara County; California,"1,339,295",0,0.517,0,37.3379084,−121.9621875
Census Tract 5061.01; Santa Clara County; California,"1,506,094",0,0.582,0,37.3341512,−121.9845409
Census Tract 5061.02; Santa Clara County; California,"1,136,637",0,0.439,0,37.3314684,−121.9714315
Census Tract 5061.03; Santa Clara County; California,"1,536,416",0,0.593,0,37.3268097,−121.9858274
Census Tract 5062.02; Santa Clara County; California,"2,514,795",0,0.971,0,37.3011233,−121.9904291
Census Tract 5062.03; Santa Clara County; California,"1,103,068",0,0.426,0,37.3206524,−121.9829300
Census Tract 5062.04; Santa Clara County; California,"1,796,125",0,0.693,0,37.3135949,−121.9863813
Census Tract 5063.01; Santa Clara County; California,"1,498,549",0,0.579,0,37.3196554,−121.9615175
Census Tract 5063.02; Santa Clara County; California,"2,014,346",0,0.778,0,37.3088699,−121.9568660
Census Tract 5063.04; Santa Clara County; California,"1,079,035",0,0.417,0,37.3122608,−121.9703576
Census Tract 5063.05; Santa Clara County; California,"1,092,809",0,0.422,0,37.3045277,−121.9716433
Census Tract 5064.01; Santa Clara County; California,"1,344,401",0,0.519,0,37.3163691,−121.9452259
Census Tract 5064.02; Santa Clara County; California,"1,441,356",0,0.557,0,37.3016601,−121.9450528
Census Tract 5065.02; Santa Clara County; California,"3,021,395","50,285",1.167,0.019,37.2792209,−121.9460918
Census Tract 5065.03; Santa Clara County; California,"1,789,486",0,0.691,0,37.2857451,−121.9547473
Census Tract 5065.04; Santa Clara County; California,"209,658",0,0.081,0,37.2992039,−121.9521951
Census Tract 5065.05; Santa Clara County; California,"657,483",0,0.254,0,37.2977336,−121.9572820
Census Tract 5066.01; Santa Clara County; California,"1,566,762",0,0.605,0,37.2928527,−121.9823802
Census Tract 5066.03; Santa Clara County; California,"1,279,780",0,0.494,0,37.2822302,−121.9693427
Census Tract 5066.04; Santa Clara County; California,"2,457,342",0,0.949,0,37.2808226,−121.9867096
Census Tract 5066.05; Santa Clara County; California,"999,199",0,0.386,0,37.2974131,−121.9693967
Census Tract 5066.06; Santa Clara County; California,"1,199,955",0,0.463,0,37.2902566,−121.9687321
Census Tract 5067.01; Santa Clara County; California,"1,599,574",0,0.618,0,37.2706528,−121.9793303
Census Tract 5067.02; Santa Clara County; California,"1,691,753",0,0.653,0,37.2743294,−121.9625593
Census Tract 5067.03; Santa Clara County; California,"1,354,461",0,0.523,0,37.2646993,−121.9669404
Census Tract 5068.01; Santa Clara County; California,"2,892,436",0,1.117,0,37.2422641,−121.9563613
Census Tract 5068.02; Santa Clara County; California,"2,043,844",0,0.789,0,37.2469476,−121.9361955
Census Tract 5068.03; Santa Clara County; California,"2,290,466",0,0.884,0,37.2428218,−121.9143244
Census Tract 5068.04; Santa Clara County; California,"1,542,091",0,0.595,0,37.2397512,−121.9339441
Census Tract 5069; Santa Clara County; California,"9,390,480",0,3.626,0,37.2276416,−121.9321866
Census Tract 5070.02; Santa Clara County; California,"13,650,669",0,5.271,0,37.2095662,−121.9492296
Census Tract 5070.03; Santa Clara County; California,"9,531,458",0,3.68,0,37.2199919,−121.9979469
Census Tract 5070.04; Santa Clara County; California,"2,423,643",0,0.936,0,37.2260168,−121.9763843
Census Tract 5071; Santa Clara County; California,"1,576,070","206,446",0.609,0.08,37.238092,−121.9736120
Census Tract 5072.03; Santa Clara County; California,"1,808,386",0,0.698,0,37.251361,−121.9644540
Census Tract 5072.05; Santa Clara County; California,"3,377,650",0,1.304,0,37.2576127,−121.9812179
Census Tract 5072.06; Santa Clara County; California,"3,237,430",0,1.25,0,37.2436526,−121.9855610
Census Tract 5073.01; Santa Clara County; California,"8,439,990",0,3.259,0,37.2588676,−122.0079378
Census Tract 5073.02; Santa Clara County; California,"11,872,459",0,4.584,0,37.2383772,−122.0292561
Census Tract 5074.01; Santa Clara County; California,"3,227,766",0,1.246,0,37.2882247,−122.0182492
Census Tract 5074.02; Santa Clara County; California,"2,417,399",0,0.933,0,37.2816285,−121.9995882
Census Tract 5075; Santa Clara County; California,"3,692,256",0,1.426,0,37.2743998,−122.0239726
Census Tract 5076; Santa Clara County; California,"13,873,391",0,5.357,0,37.2712569,−122.0526822
Census Tract 5077.01; Santa Clara County; California,"2,641,025","2,520",1.02,0.001,37.3185985,−122.0493596
Census Tract 5077.02; Santa Clara County; California,"7,698,491","177,023",2.972,0.068,37.2982903,−122.0593721
Census Tract 5077.04; Santa Clara County; California,"1,325,636",0,0.512,0,37.3271563,−122.0672795
Census Tract 5077.05; Santa Clara County; California,"5,238,599","82,312",2.023,0.032,37.3066122,−122.0806241
Census Tract 5078.05; Santa Clara County; California,"2,098,242",0,0.81,0,37.3333072,−122.0519949
Census Tract 5078.06; Santa Clara County; California,"1,884,224",0,0.728,0,37.3285223,−122.0408528
Census Tract 5078.07; Santa Clara County; California,"997,039",0,0.385,0,37.3124132,−122.0405536
Census Tract 5078.08; Santa Clara County; California,"1,701,487",0,0.657,0,37.3022849,−122.0379286
Census Tract 5079.03; Santa Clara County; California,"1,502,905",0,0.58,0,37.3026197,−122.0102044
Census Tract 5079.04; Santa Clara County; California,"1,278,385",0,0.494,0,37.3019065,−122.0019032
Census Tract 5079.05; Santa Clara County; California,"1,460,207",0,0.564,0,37.3026087,−122.0281200
Census Tract 5079.06; Santa Clara County; California,"1,425,952",0,0.551,0,37.3019892,−122.0192280
Census Tract 5080.03; Santa Clara County; California,"798,107",0,0.308,0,37.317103,−122.0102660
Census Tract 5080.04; Santa Clara County; California,"1,446,535",0,0.559,0,37.3163796,−122.0012063
Census Tract 5080.05; Santa Clara County; California,"1,053,936",0,0.407,0,37.3169847,−122.0275787
Census Tract 5080.06; Santa Clara County; California,"1,217,035",0,0.47,0,37.3163396,−122.0183989
Census Tract 5081.01; Santa Clara County; California,"2,652,134",0,1.024,0,37.3302791,−122.0232965
Census Tract 5081.02; Santa Clara County; California,"2,722,978",0,1.051,0,37.3303633,−122.0048875
Census Tract 5082.03; Santa Clara County; California,"1,563,572",0,0.604,0,37.3451032,−122.0268266
Census Tract 5082.04; Santa Clara County; California,"1,019,067",0,0.393,0,37.344548,−122.0178787
Census Tract 5082.05; Santa Clara County; California,"1,237,974",0,0.478,0,37.3487184,−122.0049680
Census Tract 5082.06; Santa Clara County; California,"1,374,759",0,0.531,0,37.3415391,−122.0050075
Census Tract 5083.01; Santa Clara County; California,"1,973,643",0,0.762,0,37.3448268,−122.0570907
Census Tract 5083.03; Santa Clara County; California,"1,234,338",0,0.477,0,37.3448825,−122.0458423
Census Tract 5083.05; Santa Clara County; California,"426,121",0,0.165,0,37.3400957,−122.0374423
Census Tract 5083.06; Santa Clara County; California,"869,531",0,0.336,0,37.3471326,−122.0367347
Census Tract 5084.01; Santa Clara County; California,"2,489,807",0,0.961,0,37.3625769,−122.0562147
Census Tract 5084.03; Santa Clara County; California,"1,272,926",0,0.491,0,37.3556397,−122.0415378
Census Tract 5084.04; Santa Clara County; California,"1,864,478",0,0.72,0,37.36461,−122.0416419
Census Tract 5085.03; Santa Clara County; California,"1,468,402",0,0.567,0,37.3573031,−122.0260531
Census Tract 5085.05; Santa Clara County; California,"1,161,285",0,0.448,0,37.3588628,−122.0097817
Census Tract 5085.07; Santa Clara County; California,"379,886",0,0.147,0,37.356236,−121.9983729
Census Tract 5085.08; Santa Clara County; California,"1,049,443",0,0.405,0,37.3614064,−122.0020068
Census Tract 5085.09; Santa Clara County; California,"543,785",0,0.21,0,37.3653324,−122.0239218
Census Tract 5085.10; Santa Clara County; California,"736,752",0,0.284,0,37.3603463,−122.0177173
Census Tract 5086.01; Santa Clara County; California,"1,322,543",0,0.511,0,37.3759323,−122.0410019
Census Tract 5086.02; Santa Clara County; California,"1,340,637",0,0.518,0,37.3727792,−122.0289163
Census Tract 5087.05; Santa Clara County; California,"609,755",0,0.235,0,37.3703845,−122.0178950
Census Tract 5087.06; Santa Clara County; California,"849,072",0,0.328,0,37.3693384,−122.0059341
Census Tract 5087.07; Santa Clara County; California,"1,108,538",0,0.428,0,37.3799483,−122.0231620
Census Tract 5087.08; Santa Clara County; California,"4,892,338",0,1.889,0,37.3800505,−122.0006021
Census Tract 5088; Santa Clara County; California,"695,179",0,0.268,0,37.3851461,−122.0247804
Census Tract 5089; Santa Clara County; California,"913,577",0,0.353,0,37.3910614,−122.0063863
Census Tract 5090.01; Santa Clara County; California,"863,575",0,0.333,0,37.3936552,−122.0243888
Census Tract 5090.02; Santa Clara County; California,"673,032",0,0.26,0,37.3904903,−122.0182184
Census Tract 5091.02; Santa Clara County; California,"3,131,612",0,1.209,0,37.3915529,−122.0385404
Census Tract 5091.06; Santa Clara County; California,"985,274",0,0.38,0,37.378605,−122.0504659
Census Tract 5091.07; Santa Clara County; California,"467,507",0,0.181,0,37.3797672,−122.0565575
Census Tract 5091.08; Santa Clara County; California,"2,296,992",0,0.887,0,37.4004175,−122.0571846
Census Tract 5091.09; Santa Clara County; California,"2,096,588",0,0.809,0,37.3914589,−122.0596946
Census Tract 5091.10; Santa Clara County; California,"607,736",0,0.235,0,37.372961,−122.0635682
Census Tract 5091.11; Santa Clara County; California,"970,447",0,0.375,0,37.3820251,−122.0620648
Census Tract 5092.01; Santa Clara County; California,"1,569,209",0,0.606,0,37.4011514,−122.0743742
Census Tract 5092.02; Santa Clara County; California,"1,564,102",0,0.604,0,37.4059123,−122.0838789
Census Tract 5093.02; Santa Clara County; California,"1,053,380",0,0.407,0,37.4092345,−122.1006445
Census Tract 5093.03; Santa Clara County; California,"573,576",0,0.221,0,37.4060297,−122.0922777
Census Tract 5093.04; Santa Clara County; California,"1,559,710",0,0.602,0,37.4174151,−122.0952078
Census Tract 5094.01; Santa Clara County; California,"665,317",0,0.257,0,37.4069801,−122.1144634
Census Tract 5094.03; Santa Clara County; California,"526,424",0,0.203,0,37.3981136,−122.0968319
Census Tract 5094.04; Santa Clara County; California,"1,048,713",0,0.405,0,37.4018859,−122.1055733
Census Tract 5095; Santa Clara County; California,"982,162",0,0.379,0,37.3944485,−122.0896590
Census Tract 5096; Santa Clara County; California,"1,048,685",0,0.405,0,37.3908184,−122.0804567
Census Tract 5097; Santa Clara County; California,"1,047,255",0,0.404,0,37.3853602,−122.0731927
Census Tract 5098.01; Santa Clara County; California,"1,686,437",0,0.651,0,37.378794,−122.0894335
Census Tract 5098.02; Santa Clara County; California,"928,671",0,0.359,0,37.3787663,−122.0823277
Census Tract 5099.01; Santa Clara County; California,"1,393,369",0,0.538,0,37.3694638,−122.0863812
Census Tract 5099.02; Santa Clara County; California,"2,229,055",0,0.861,0,37.3700086,−122.0718854
Census Tract 5100.01; Santa Clara County; California,"3,515,661",0,1.357,0,37.3584207,−122.0797124
Census Tract 5100.02; Santa Clara County; California,"1,914,543",0,0.739,0,37.3465424,−122.0718652
Census Tract 5101; Santa Clara County; California,"2,024,331",0,0.782,0,37.3407497,−122.0798238
Census Tract 5102; Santa Clara County; California,"2,686,270",0,1.037,0,37.3720591,−122.1017322
Census Tract 5103; Santa Clara County; California,"2,338,622",0,0.903,0,37.3774027,−122.1116665
Census Tract 5104; Santa Clara County; California,"1,712,370",0,0.661,0,37.3913139,−122.1076263
Census Tract 5105; Santa Clara County; California,"2,613,476",0,1.009,0,37.3927552,−122.1201614
Census Tract 5106; Santa Clara County; California,"2,071,917",0,0.8,0,37.4087715,−122.1302626
Census Tract 5107; Santa Clara County; California,"1,442,681",0,0.557,0,37.4174201,−122.1281611
Census Tract 5108.01; Santa Clara County; California,"2,195,030",0,0.848,0,37.4270272,−122.1097779
Census Tract 5108.02; Santa Clara County; California,"934,585",0,0.361,0,37.4144228,−122.1103922
Census Tract 5108.03; Santa Clara County; California,"1,011,446",0,0.391,0,37.4205586,−122.1184486
Census Tract 5109; Santa Clara County; California,"1,653,882",0,0.639,0,37.4276964,−122.1296787
Census Tract 5110; Santa Clara County; California,"1,986,805",0,0.767,0,37.4375636,−122.1218491
Census Tract 5111; Santa Clara County; California,"2,194,213",0,0.847,0,37.4457468,−122.1325243
Census Tract 5112; Santa Clara County; California,"2,059,515",0,0.795,0,37.4511933,−122.1470199
Census Tract 5113.01; Santa Clara County; California,"975,747",0,0.377,0,37.4431681,−122.1532785
Census Tract 5113.02; Santa Clara County; California,"1,000,469",0,0.386,0,37.4480075,−122.1622126
Census Tract 5114; Santa Clara County; California,"1,536,652",0,0.593,0,37.4359496,−122.1435945
Census Tract 5115.01; Santa Clara County; California,"1,524,240",0,0.589,0,37.4299081,−122.1475911
Census Tract 5115.02; Santa Clara County; California,"1,938,359",0,0.748,0,37.4155195,−122.1617499
Census Tract 5116.08; Santa Clara County; California,"2,455,987","117,653",0.948,0.045,37.4292567,−122.1772178
Census Tract 5116.09; Santa Clara County; California,"1,537,877",0,0.594,0,37.4385457,−122.1744126
Census Tract 5117.01; Santa Clara County; California,"9,190,789",0,3.549,0,37.3782599,−122.1319059
Census Tract 5117.02; Santa Clara County; California,"2,629,241",0,1.015,0,37.3534047,−122.0975415
Census Tract 5117.04; Santa Clara County; California,"15,393,824",0,5.944,0,37.3610552,−122.1406585
Census Tract 5117.05; Santa Clara County; California,"12,543,868",0,4.843,0,37.4057029,−122.1619140
Census Tract 5117.07; Santa Clara County; California,"112,950,381","372,433",43.61,0.144,37.2923684,−122.1192678
Census Tract 5118; Santa Clara County; California,"138,681,243","2,135,638",53.545,0.825,37.160449,−121.9417467
Census Tract 5119.05; Santa Clara County; California,"1,264,613",0,0.488,0,37.2147222,−121.8583082
Census Tract 5119.07; Santa Clara County; California,"1,738,650",0,0.671,0,37.2197592,−121.8542492
Census Tract 5119.10; Santa Clara County; California,"2,268,922",0,0.876,0,37.2129865,−121.8693977
Census Tract 5119.11; Santa Clara County; California,"36,552,039","1,630,396",14.113,0.629,37.2009977,−121.8180552
Census Tract 5119.12; Santa Clara County; California,"2,449,060",0,0.946,0,37.2057326,−121.8341741
